"Title","URL","Description","h1 headings","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Hide Header on Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-hide-header-on-scroll","A prefab that hides a header.","Hide Header on Scroll","Overview, Controls, Resources, Hide Header","Header, Opacity, Offset Y, Duration","","38","29","0.74195 s","328kb","45","275","","113","","","https://docs.createwithplay.com/en/articles/prefab-hide-header-on-scroll","7","15kb","4","103","0","0"
"Bottom Drawer - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-bottom-drawer","A prefab that creates a bottom drawer.","Bottom Drawer","Overview, Controls","Target, Open Position, Closed Position, Snap to Position","","30","38","0.64084 s","323kb","43","261","","115","","","https://docs.createwithplay.com/en/articles/prefab-bottom-drawer","7","15kb","4","101","0","0"
"Sticky Headers - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-sticky-headers","A prefab that pins objects to the page as a user scrolls past.","Sticky Headers","Overview, Controls, Resources, Sticker Header","Header 1, 2, 3, Offset","","31","62","1.25642 s","324kb","41","260","","108","","","https://docs.createwithplay.com/en/articles/prefab-sticky-headers","7","15kb","4","99","0","0"
"Tinder Swipe - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-tinder-swipe","A prefab that makes a stack of cards swipable.","Tinder Swipe","Overview, Controls, Resources, Catch Up","Threshold, Y Dampening, Max Rotation, Offset Cards, Haptics, Outlets","","29","46","0.90353 s","333kb","49","337","","121","","","https://docs.createwithplay.com/en/articles/prefab-tinder-swipe","7","15kb","4","107","0","0"
"Card Flip - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-card-flip","A prefab that flips a card.","Card Flip","Overview, Controls","Front, Back, Haptic, Duration","","26","27","0.86279 s","323kb","43","254","","115","","","https://docs.createwithplay.com/en/articles/prefab-card-flip","7","15kb","4","101","0","0"
"Set Pagination Dots - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-set-pagination-dots","A prefab that tracks scroll progress using indicator dots.","Set Pagination Dots","Overview, Controls, Resources, Pagination Dots","Dots, Active Opacity, Idle Opacity","","36","58","0.66922 s","326kb","43","231","","111","","","https://docs.createwithplay.com/en/articles/prefab-set-pagination-dots","7","15kb","4","101","0","0"
"Blend Color - Createwithplay","https://docs.createwithplay.com/en/articles/blend-color","An expression editor function that blends two colors based on a percentage.","Blend Color","Overview, Parameters, Example","","","28","75","0.81958 s","329kb","45","231","","81","","","https://docs.createwithplay.com/en/articles/blend-color","7","15kb","4","103","0","0"
"Make Draggable - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-make-draggable","A prefab that moves an object with your finger.","Make Draggable","Overview, Prefab Controls, Resources","Drag X, Drag Y, Delay, Haptics, Projects:","","31","47","0.70542 s","326kb","43","271","","113","","","https://docs.createwithplay.com/en/articles/prefab-make-draggable","7","15kb","4","101","0","0"
"As Component - Createwithplay","https://docs.createwithplay.com/en/articles/as-component","An expression editor function that casts an instance as a component.","As Component","Overview, Parameters","","","29","68","0.76847 s","319kb","40","193","","59","","","https://docs.createwithplay.com/en/articles/as-component","7","15kb","3","98","0","0"
"As Boolean - Createwithplay","https://docs.createwithplay.com/en/articles/as-boolean","An expression editor function that converts an object to a boolean type.","As Boolean","Overview, Parameters, Example","","","27","72","0.77614 s","333kb","42","205","","61","","","https://docs.createwithplay.com/en/articles/as-boolean","7","15kb","3","100","0","0"
"As Element - Createwithplay","https://docs.createwithplay.com/en/articles/as-element","An expression editor function that casts an object as a generic element.","As Element","Overview, Parameters","","","27","72","0.76047 s","319kb","40","181","","58","","","https://docs.createwithplay.com/en/articles/as-element","7","15kb","3","98","0","0"
"As SVG - Createwithplay","https://docs.createwithplay.com/en/articles/as-svg","An expression editor function that casts an object as an SVG element.","As SVG","Overview, Parameters","","","23","69","0.57052 s","318kb","40","190","","59","","","https://docs.createwithplay.com/en/articles/as-svg","7","15kb","3","98","0","0"
"As String - Createwithplay","https://docs.createwithplay.com/en/articles/as-string","An expression editor function that converts an object to a string type.","As String","Overview, Parameters, Example","","","26","71","0.64198 s","327kb","42","197","","62","","","https://docs.createwithplay.com/en/articles/as-string","7","15kb","3","100","0","0"
"As Image - Createwithplay","https://docs.createwithplay.com/en/articles/as-image","An expression editor function that casts an object as an image element.","As Image","Overview, Parameters","","","25","71","0.93314 s","319kb","40","190","","59","","","https://docs.createwithplay.com/en/articles/as-image","7","15kb","3","98","0","0"
"As Number - Createwithplay","https://docs.createwithplay.com/en/articles/as-number","An expression editor function that converts an object to a number type.","As Number","Overview, Parameters, Example","","","26","71","0.80560 s","327kb","42","197","","62","","","https://docs.createwithplay.com/en/articles/as-number","7","15kb","3","100","0","0"
"As Symbol - Createwithplay","https://docs.createwithplay.com/en/articles/as-symbol","An expression editor function that casts an object as an SF Symbol element.","As Symbol","Overview, Parameters","","","26","75","0.63455 s","319kb","40","192","","58","","","https://docs.createwithplay.com/en/articles/as-symbol","7","15kb","3","98","0","0"
"Open AI API Dall-E - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-openai-api-dalle","A prefab that uses OpenAI to respond to a prompt with an image.","Open AI API Dall-E","Overview, Controls, Get API Data, Populate Data","Fetch Onload, Prompt, API Key, API Loading, API Response, API Error, Spinner, Textfield Input","","35","63","0.52900 s","348kb","52","508","","164","","","https://docs.createwithplay.com/en/articles/prefab-openai-api-dalle","7","15kb","5","110","0","0"
"NYTimes API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-nytimes-api","A prefab that loads the NYT Top Stories.","NYTimes API","Overview, Prefab Controls, Get API Data, Populate Data, Resources, NYTimes API Learn Project","Fetch Onload, API Key, API Loading, API Response, API Error, Spinner","","28","40","0.52065 s","359kb","50","515","","158","","","https://docs.createwithplay.com/en/articles/prefab-nytimes-api","7","15kb","5","109","0","0"
"OpenAI API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-openai-api","A prefab that uses OpenAI to respond to a prompt.","OpenAI API","Overview, Prefab Controls, Get API Data, Populate Data, Resources, OpenAI Chat Learn Project, OpenAI Generate Image Learn Project","Fetch Onload, Prompt, API Key, Model, Role, Remember Context, API Loading, API Response, API Error, Spinner, Textfield Input, Speech Input","","27","49","0.61167 s","391kb","63","736","","167","","","https://docs.createwithplay.com/en/articles/prefab-openai-api","7","15kb","5","122","0","0"
"Pexels API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-pexels-api","A prefab that loads the Pexels videos.","Pexels API","Overview, Controls, Populate Data","Fetch Onload, Search Keyword, Image Pool, API Key, API Loading, API Response, API Error, Spinner","","27","38","0.82227 s","334kb","50","397","","161","","","https://docs.createwithplay.com/en/articles/prefab-pexels-api","7","15kb","5","108","0","0"
"Mapbox API Address Lookup - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-mapbox-api","A prefab that searches for an address based on a keyword.","Mapbox API Address Lookup","Overview, Prefab Controls, Get API Data, Populate Data, Resources, Mapbox Address List Learn Project","Fetch Onload, API Key, Search Result, Search Keyword, API Loading, API Response, API Error, Textfield Input","","42","57","1.16148 s","365kb","55","616","","161","","","https://docs.createwithplay.com/en/articles/prefab-mapbox-api","7","15kb","5","114","0","0"
"HEX - Createwithplay","https://docs.createwithplay.com/en/articles/hex","An expression editor function that creates a color from a hexadecimal color code.","HEX","Overview, Parameters, Example","","","20","81","0.49812 s","328kb","45","201","","84","","","https://docs.createwithplay.com/en/articles/hex","7","15kb","5","103","0","0"
"HSB To HSL - Createwithplay","https://docs.createwithplay.com/en/articles/hsb-to-hsl","An expression editor function that converts HSB color values to HSL color space.","HSB To HSL","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.51935 s","330kb","45","237","","84","","","https://docs.createwithplay.com/en/articles/hsb-to-hsl","7","15kb","5","103","0","0"
"Toggle Tap - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-toggle-tap","A prefab that fires different actions on alternating taps.","Toggle Tap","Overview, Prefab Controls","First Tap, Second Tap, Haptic","","27","58","0.97207 s","317kb","34","234","","65","","","https://docs.createwithplay.com/en/articles/prefab-toggle-tap","7","15kb","5","92","0","0"
"Calculate Luminance - Createwithplay","https://docs.createwithplay.com/en/articles/calculate-luminance","An expression editor function that calculates the luminance value of a color.","Calculate Luminance","Overview, Parameters, Example","","","36","77","0.55419 s","335kb","45","211","","84","","","https://docs.createwithplay.com/en/articles/calculate-luminance","7","15kb","5","103","0","0"
"HSLA - Createwithplay","https://docs.createwithplay.com/en/articles/hsla","An expression editor function that creates colors using hue, saturation, lightness, and alpha values.","HSLA","Overview, Parameters (Return Color), Parameters (Return Array)","","","21","101","0.75396 s","331kb","45","238","","84","","","https://docs.createwithplay.com/en/articles/hsla","7","15kb","5","103","0","0"
"RGBA - Createwithplay","https://docs.createwithplay.com/en/articles/rgba","An expression editor function that creates colors using red, green, blue, and alpha values.","RGBA","Overview, Parameters, Array Input","","","21","91","0.65282 s","330kb","45","232","","84","","","https://docs.createwithplay.com/en/articles/rgba","7","15kb","5","103","0","0"
"HSL To RGB - Createwithplay","https://docs.createwithplay.com/en/articles/hsl-to-rgb","An expression editor function that converts HSL color values to RGB color space.","HSL To RGB","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.73706 s","330kb","45","237","","84","","","https://docs.createwithplay.com/en/articles/hsl-to-rgb","7","15kb","5","103","0","0"
"HSBA - Createwithplay","https://docs.createwithplay.com/en/articles/hsba","An expression editor function that creates colors using hue, saturation, brightness, and alpha values.","HSBA","Overview, Parameters (Return Color), Parameters (Return Array)","","","21","102","0.77337 s","331kb","45","240","","84","","","https://docs.createwithplay.com/en/articles/hsba","7","15kb","5","103","0","0"
"HSL To HSB - Createwithplay","https://docs.createwithplay.com/en/articles/hsl-to-hsb","An expression editor function that converts HSL color values to HSB color space.","HSL To HSB","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","0.84196 s","330kb","45","237","","84","","","https://docs.createwithplay.com/en/articles/hsl-to-hsb","7","15kb","5","103","0","0"
"HSB To RGB - Createwithplay","https://docs.createwithplay.com/en/articles/hsb-to-rgb","An expression editor function that converts HSB color values to RGB color space.","HSB To RGB","Overview, Parameters (Return Color), Parameters (Return Array)","","","27","80","1.14022 s","330kb","45","237","","84","","","https://docs.createwithplay.com/en/articles/hsb-to-rgb","7","15kb","5","103","0","0"
"RGB To HSL - Createwithplay","https://docs.createwithplay.com/en/articles/rgb-to-hsl","An expression editor function that converts RGB color values to HSL color space.","RGB To HSL","Overview, Parameters (Return Color), Array Input (Return Array)","","","27","80","0.71498 s","330kb","45","241","","84","","","https://docs.createwithplay.com/en/articles/rgb-to-hsl","7","15kb","5","103","0","0"
"RGB To HSB - Createwithplay","https://docs.createwithplay.com/en/articles/rgb-to-hsb","An expression editor function that converts RGB color values to HSB color space.","RGB To HSB","Overview, Parameters, Array Input","","","27","80","0.78683 s","330kb","45","231","","84","","","https://docs.createwithplay.com/en/articles/rgb-to-hsb","7","15kb","5","103","0","0"
"Snap to Bounds - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-snap-to-bounds","A prefab that moves an object to the boundary of its container.","Snap to Bounds","Overview, Prefab Controls, Resources","Up, Down, Left, Right, Threshold, Duration, Spring, Haptics, Projects:","","31","63","0.85612 s","335kb","52","350","","116","","","https://docs.createwithplay.com/en/articles/prefab-snap-to-bounds","7","15kb","5","110","0","0"
"Drag To Target - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-drag-to-target","A prefab that fires actions when an object is dragged to another object.","Drag To Target","Overview, Prefab Controls","Target, On Enter, Release Inside, On Exit","","31","72","0.87346 s","322kb","39","283","","105","","","https://docs.createwithplay.com/en/articles/prefab-drag-to-target","7","15kb","5","97","0","0"
"Drag & Drop Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-grid","A prefab that adds items to a grid and allows users to rearrange them.","Drag & Drop Grid","Overview, Prefab Controls, Resources","Columns, Spacing, Scale, Opacity, Duration, Spring, Touch Delay, Auto Height, Projects:","","33","70","1.20355 s","336kb","51","344","","121","","","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-grid","7","15kb","5","109","0","0"
"Drag & Drop List - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-list","A prefab that allows users to rearrange list.","Drag & Drop List","Overview, Prefab Controls, Resources","Scale, Opacity, Duration, Spring, Touch Delay, Projects:","","33","45","1.26568 s","328kb","45","287","","111","","","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-list","7","15kb","5","103","0","0"
"Make Sticky - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-make-sticky","A prefab that pins an object to the page as a user scrolls past.","Make Sticky","Overview, Controls","Target, Edge, Offset","","28","64","1.33139 s","319kb","37","247","","80","","","https://docs.createwithplay.com/en/articles/prefab-make-sticky","7","15kb","5","95","0","0"
"Time Since 1970 - Createwithplay","https://docs.createwithplay.com/en/articles/time-since-1970","An expression editor function that returns the current Unix timestamp.","Time Since 1970","Overview, Parameters","","","32","70","0.91359 s","315kb","34","173","","32","","","https://docs.createwithplay.com/en/articles/time-since-1970","7","15kb","4","92","0","0"
"Blend Color Children - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-blend-color-children","","Blend Color Children","Overview, Controls","Color A, Color B","","37","0","0.94774 s","314kb","34","227","","66","","","https://docs.createwithplay.com/en/articles/prefab-blend-color-children","7","15kb","6","92","0","0"
"Stack & Unstack - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-stack-and-unstack","A prefab that stacks a group of objects.","Stack & Unstack","Overview, Controls, Resources, Stack List","Overlap, Blur, Opacity, Scale, Stack On Load, Invert, Random Unstack, Stagger, Duration, Spring","","32","40","1.12688 s","339kb","50","414","","84","","","https://docs.createwithplay.com/en/articles/prefab-stack-and-unstack","7","15kb","6","108","0","0"
"Base 64 Image - Createwithplay","https://docs.createwithplay.com/en/articles/base-64-image","An expression editor function that encodes an image in base64 format.","Base 64 Image","Overview, Parameters, Example","","","30","69","0.52750 s","338kb","61","282","","157","","","https://docs.createwithplay.com/en/articles/base-64-image","7","15kb","6","119","0","0"
"Animate Into View - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-into-view","A prefab that animates an object into view.","Animate Into View","Overview, Prefab Controls","Scale, Opacity, Blur, Translate Y, Delay, Duration, Spring, Trigger Window","","34","43","0.65328 s","329kb","45","281","","91","","","https://docs.createwithplay.com/en/articles/prefab-animate-into-view","7","15kb","6","103","0","0"
"Set Property on Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-set-property-on-scroll","A prefab that adjusts an object's property as the user scrolls","Set Property on Scroll","Overview, Controls","Scroll From, Scroll To, Target, Property, From Value, To Value","","39","62","0.70057 s","327kb","43","330","","84","","","https://docs.createwithplay.com/en/articles/prefab-set-property-on-scroll","7","15kb","6","101","0","0"
"Scroll To Range - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scroll-to-range","A prefab that fires one set of actions within a scroll range and another outside the scroll range.","Scroll To Range","Overview, Controls","From, To, On Enter, On Exit","","32","98","0.99836 s","322kb","39","265","","80","","","https://docs.createwithplay.com/en/articles/prefab-scroll-to-range","7","15kb","6","97","0","0"
"Trigger On Scroll Direction - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-trigger-on-scroll-direction","A prefab that fires actions based on a scroll direction.","Trigger On Scroll Direction","Overview, Controls, Resources, Trigger on Scroll Direction Tutorial","Scroll Down, Scroll Up, Velocity","","44","56","0.96879 s","324kb","39","260","","79","","","https://docs.createwithplay.com/en/articles/prefab-trigger-on-scroll-direction","7","15kb","6","97","0","0"
"Scrolled to Position - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scrolled-to-position","A prefab that fires one set of actions before a scroll point and another after the scroll point.","Scrolled to Position","Overview, Controls","Scroll Amount, On Scroll Past, On Scroll Back","","37","96","0.98069 s","320kb","37","274","","76","","","https://docs.createwithplay.com/en/articles/prefab-scrolled-to-position","7","15kb","6","95","0","0"
"Current Media Time - Createwithplay","https://docs.createwithplay.com/en/articles/current-media-time","An expression editor function that returns the current absolute time.","Current Media Time","Overview, Parameters","","","35","69","0.67543 s","315kb","34","163","","32","","","https://docs.createwithplay.com/en/articles/current-media-time","7","15kb","5","92","0","0"
"Get Image Colors - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-get-image-colors","","Get Image Colors","Overview, Controls, Using Get Image Colors Prefabs","","","33","0","0.52954 s","325kb","32","226","","52","","","https://docs.createwithplay.com/en/articles/prefab-get-image-colors","7","15kb","7","90","0","0"
"Local Time Since 1970s - Createwithplay","https://docs.createwithplay.com/en/articles/local-time-since-1970","An expression editor function that returns the current Unix timestamp.","Local Time Since 1970s","Overview, Parameters","","","39","70","1.11167 s","316kb","34","178","","31","","","https://docs.createwithplay.com/en/articles/local-time-since-1970","7","15kb","5","92","0","0"
"Text Contrast (Luminance) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-text-contrast-luminance","","Text Contrast (Luminance)","Overview, Controls","Contrast Ratio, Min Brightness, BG Container","","42","0","0.85457 s","319kb","36","291","","63","","","https://docs.createwithplay.com/en/articles/prefab-text-contrast-luminance","7","15kb","7","94","0","0"
"Text Contrast (Hue) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-text-contrast-hue","","Text Contrast (Hue)","Overview, Controls","Contrast Ratio, Min Brightness, BG Container","","36","0","0.76501 s","319kb","36","303","","57","","","https://docs.createwithplay.com/en/articles/prefab-text-contrast-hue","7","15kb","7","94","0","0"
"Contains Emoji - Createwithplay","https://docs.createwithplay.com/en/articles/contains-emoji","An expression editor function that checks if a string contains any emoji characters.","Contains Emoji","Overview, Parameters, Example","","","31","84","0.53462 s","337kb","61","235","","157","","","https://docs.createwithplay.com/en/articles/contains-emoji","7","15kb","7","119","0","0"
"Conditional - Createwithplay","https://docs.createwithplay.com/en/articles/conditional","An expression editor function that returns one of two values based on a boolean condition.","Conditional","Overview, Parameters, Example","","","28","90","0.57447 s","339kb","61","289","","157","","","https://docs.createwithplay.com/en/articles/conditional","7","15kb","7","119","0","0"
"Child At Index - Createwithplay","https://docs.createwithplay.com/en/articles/child-at-index","An expression editor function that targets a specific child element by its position.","Child At Index","Overview, Parameters, Example","","","31","84","0.61344 s","342kb","61","263","","157","","","https://docs.createwithplay.com/en/articles/child-at-index","7","15kb","7","119","0","0"
"Base 64 String - Createwithplay","https://docs.createwithplay.com/en/articles/base-64-string","An expression editor function that encodes a string in base64 format.","Base 64 String","Overview, Parameters, Example","","","31","69","0.66143 s","338kb","61","240","","157","","","https://docs.createwithplay.com/en/articles/base-64-string","7","15kb","7","119","0","0"
"Touch Down Effect - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-touch-down-effect","A prefab that changes an object's size then resets it.","Touch Down Effect","Overview, Controls, Resources, Touch Up & Down","Scale, Opacity, Spring, Duration, Down Haptic, Up Haptic","","34","54","0.89187 s","329kb","42","289","","76","","","https://docs.createwithplay.com/en/articles/prefab-touch-down-effect","7","15kb","7","100","0","0"
"Dictionary - Createwithplay","https://docs.createwithplay.com/en/articles/dictionary","An expression editor function that creates a new empty dictionary.","Dictionary","Overview, Parameters","","","27","66","0.78049 s","328kb","59","212","","154","","","https://docs.createwithplay.com/en/articles/dictionary","7","15kb","7","117","0","0"
"Decode JSON - Createwithplay","https://docs.createwithplay.com/en/articles/decode-json","An expression editor function that converts JSON strings back to usable data structures.","Decode JSON","Overview, Parameters, Example","","","28","88","0.96333 s","338kb","61","241","","156","","","https://docs.createwithplay.com/en/articles/decode-json","7","15kb","7","119","0","0"
"Distance (Values) - Createwithplay","https://docs.createwithplay.com/en/articles/distance-between-values","An expression editor function that calculates the absolute difference between two numbers.","Distance (Values)","Overview, Parameters, Example","","","34","90","0.81848 s","338kb","61","241","","156","","","https://docs.createwithplay.com/en/articles/distance-between-values","7","15kb","7","119","0","0"
"Get All Descendent Views - Createwithplay","https://docs.createwithplay.com/en/articles/get-all-descendent-views","An expression editor function that returns all nested child views in a hierarchy.","Get All Descendent Views","Overview, Parameters","","","41","81","0.83566 s","330kb","59","236","","153","","","https://docs.createwithplay.com/en/articles/get-all-descendent-views","7","15kb","7","117","0","0"
"Distance (Points) - Createwithplay","https://docs.createwithplay.com/en/articles/distance-between-points","An expression editor function that calculates the distance between two coordinate points.","Distance (Points)","Overview, Parameters, Example","","","34","89","0.91680 s","339kb","61","268","","156","","","https://docs.createwithplay.com/en/articles/distance-between-points","7","15kb","7","119","0","0"
"Get User Default - Createwithplay","https://docs.createwithplay.com/en/articles/get-user-default","An expression editor function that retrieves stored data from UserDefaults.","Get User Default","Overview, Parameters, Example","","","33","75","0.61292 s","338kb","61","242","","155","","","https://docs.createwithplay.com/en/articles/get-user-default","7","15kb","7","119","0","0"
"Image Shuffle - Createwithplay","https://docs.createwithplay.com/en/articles/image-shuffle","An expression editor function that returns a random image from your project assets.","Image Shuffle","Overview, Parameters","","","30","83","0.62710 s","329kb","59","215","","154","","","https://docs.createwithplay.com/en/articles/image-shuffle","7","15kb","7","117","0","0"
"Get Subviews - Createwithplay","https://docs.createwithplay.com/en/articles/get-subviews","An expression editor function that returns an array of direct child views.","Get Subviews","Overview, Parameters","","","29","74","0.83717 s","329kb","59","227","","153","","","https://docs.createwithplay.com/en/articles/get-subviews","7","15kb","7","117","0","0"
"! (Inverse) - Createwithplay","https://docs.createwithplay.com/en/articles/inverse","An expression editor function that returns the inverse of a variable or property.","! (Inverse)","Overview, Parameters, Example","","","28","81","0.78616 s","337kb","61","241","","156","","","https://docs.createwithplay.com/en/articles/inverse","7","15kb","7","119","0","0"
"Is Emoji - Createwithplay","https://docs.createwithplay.com/en/articles/is-emoji","An expression editor function that checks if a string is an emoji.","Is Emoji","Overview, Parameters, Example","","","25","66","0.96511 s","337kb","61","232","","157","","","https://docs.createwithplay.com/en/articles/is-emoji","7","15kb","7","119","0","0"
"Number - Createwithplay","https://docs.createwithplay.com/en/articles/number","An expression editor function that converts a string to a number.","Number","Overview, Parameters, Example","","","23","65","0.44059 s","339kb","61","245","","157","","","https://docs.createwithplay.com/en/articles/number","7","15kb","7","119","0","0"
"Is Nil - Createwithplay","https://docs.createwithplay.com/en/articles/is-nil","An expression editor function that checks if a value is nil.","Is Nil","Overview, Parameters, Example","","","23","60","0.95719 s","343kb","61","265","","157","","","https://docs.createwithplay.com/en/articles/is-nil","7","15kb","7","119","0","0"
"Placeholder - Createwithplay","https://docs.createwithplay.com/en/articles/placeholder","An expression editor function that generates random placeholder content by category.","Placeholder","Overview, Parameters, Example","","","28","84","0.62364 s","338kb","61","250","","156","","","https://docs.createwithplay.com/en/articles/placeholder","7","15kb","7","119","0","0"
"JSON String - Createwithplay","https://docs.createwithplay.com/en/articles/json-string","An expression editor function that converts a dictionary to JSON format.","JSON String","Overview, Parameters, Example","","","28","72","0.98056 s","337kb","61","235","","157","","","https://docs.createwithplay.com/en/articles/json-string","7","15kb","7","119","0","0"
"Set User Default - Createwithplay","https://docs.createwithplay.com/en/articles/set-user-default","An expression editor function that stores data persistently in UserDefaults.","Set User Default","Overview, Parameters, Example","","","33","76","0.76611 s","338kb","61","257","","155","","","https://docs.createwithplay.com/en/articles/set-user-default","7","15kb","7","119","0","0"
"Snapshot - Createwithplay","https://docs.createwithplay.com/en/articles/snapshot","An expression editor function that captures a screenshot of a view within the prototype.","Snapshot","Overview, Parameters","","","25","88","0.67381 s","331kb","60","239","","154","","","https://docs.createwithplay.com/en/articles/snapshot","7","15kb","7","118","0","0"
"Remove User Default - Createwithplay","https://docs.createwithplay.com/en/articles/remove-user-default","An expression editor function that deletes stored data from UserDefaults.","Remove User Default","Overview, Parameters","","","36","73","0.94727 s","329kb","59","222","","154","","","https://docs.createwithplay.com/en/articles/remove-user-default","7","15kb","7","117","0","0"
"String Contains - Createwithplay","https://docs.createwithplay.com/en/articles/string-contains","An expression editor function that checks if a string contains a specific substring.","String Contains","Overview, Parameters, Example","","","32","84","0.91982 s","339kb","61","280","","156","","","https://docs.createwithplay.com/en/articles/string-contains","7","15kb","7","119","0","0"
"Value Between - Createwithplay","https://docs.createwithplay.com/en/articles/value-between","An expression editor function that calculates a value between two numbers based on a percentage.","Value Between","Overview, Parameters, Example","","","30","96","0.66932 s","340kb","61","296","","157","","","https://docs.createwithplay.com/en/articles/value-between","7","15kb","7","119","0","0"
"Text Shuffle - Createwithplay","https://docs.createwithplay.com/en/articles/text-shuffle","An expression editor function that returns random text generated by Play.","Text Shuffle","Overview, Parameters","","","29","73","0.98988 s","329kb","59","212","","154","","","https://docs.createwithplay.com/en/articles/text-shuffle","7","15kb","7","117","0","0"
"Unsplash - Createwithplay","https://docs.createwithplay.com/en/articles/unsplash","An expression editor function that retrieves random images from Unsplash based on keywords.","Unsplash","Overview, Parameters, Example","","","25","91","0.94254 s","337kb","61","243","","157","","","https://docs.createwithplay.com/en/articles/unsplash","7","15kb","7","119","0","0"
"String Split - Createwithplay","https://docs.createwithplay.com/en/articles/string-split","A expression editor function that splits a string into an array.","String Split","Overview, Parameters, Example","","","29","64","1.28225 s","338kb","61","258","","156","","","https://docs.createwithplay.com/en/articles/string-split","7","15kb","7","119","0","0"
"Toggle - Createwithplay","https://docs.createwithplay.com/en/articles/toggle","An expression editor function that returns the opposite value of a boolean.","Toggle","Overview, Parameters, Example","","","23","75","1.04789 s","338kb","61","251","","156","","","https://docs.createwithplay.com/en/articles/toggle","7","15kb","7","119","0","0"
"Animate Children into View - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-children-into-view","A prefab that animates an object's children into view.","Animate Children into View","Overview, Controls","Scale, Opacity, Blur, Offset Y, Stagger By, Duration, Spring","","43","54","0.87381 s","327kb","43","295","","83","","","https://docs.createwithplay.com/en/articles/prefab-animate-children-into-view","7","15kb","7","101","0","0"
"Animate on Keyboard Show - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-on-keyboard-show","A prefab that animates an object when the keyboard shows.","Animate on Keyboard Show","Overview, Controls","Move Up, Fade In, Duration, Spring","","41","57","0.97556 s","321kb","37","260","","72","","","https://docs.createwithplay.com/en/articles/prefab-animate-on-keyboard-show","7","15kb","7","95","0","0"
"Move To Touch - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-move-to-touch","A prefab that an object to the position of a user's touch.","Move To Touch","Overview, Prefab Controls","Target, Move, Move Y, Duration, Spring","","30","58","1.12608 s","322kb","38","257","","65","","","https://docs.createwithplay.com/en/articles/prefab-move-to-touch","7","15kb","7","96","0","0"
"Uppercase - Createwithplay","https://docs.createwithplay.com/en/articles/uppercase","An expression editor function that makes a string's characters lowercase.","Uppercase","Overview, Parameters, Example","","","26","73","0.96591 s","326kb","40","180","","58","","","https://docs.createwithplay.com/en/articles/uppercase","7","15kb","6","98","0","0"
"Gyro 3D Transform  - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-gyro-3d-transform","A prefab that changes an object's properties based on the device's orientation.","Gyro 3D Transform","Overview, Controls","Target, From, To, Translate X & Y, Rotate X & Y","","35","79","0.63458 s","323kb","37","335","","57","","","https://docs.createwithplay.com/en/articles/prefab-gyro-3d-transform","7","15kb","8","95","0","0"
"Abs - Createwithplay","https://docs.createwithplay.com/en/articles/abs-absolute-value","An expression editor function that returns the absolute value of a number.","Abs","Overview, Parameters, Example","","","20","74","1.29938 s","335kb","58","216","","144","","","https://docs.createwithplay.com/en/articles/abs-absolute-value","7","15kb","8","116","0","0"
